episode,score,average_score,best_score
1,49.50666135331517,49.50666135331517,49.50666135331517
2,47.49089538897897,48.49877837114707,49.50666135331517
3,12.740296104566864,36.579284282287,49.50666135331517
4,24.198539012516928,33.48409796484448,49.50666135331517
5,6.122780910256764,28.011834553926935,49.50666135331517
6,1.6859540954452261,23.62418781084665,49.50666135331517
7,1.9035373545769412,20.521237745665264,49.50666135331517
8,2.697067064131871,18.29321641047359,49.50666135331517
9,4.4504216477360865,16.755128103502756,49.50666135331517
10,7.0418496902443435,15.783800262176914,49.50666135331517
11,7.4640577719675445,15.027460035794242,49.50666135331517
12,7.9997042354975285,14.441813719102848,49.50666135331517
13,6.770645001000821,13.851723817710385,49.50666135331517
14,6.773494312095037,13.346135995880717,49.50666135331517
15,5.91507052453547,12.850731631124368,49.50666135331517
16,5.952322937076421,12.419581087746375,49.50666135331517
17,5.9338862866414,12.038069628857848,49.50666135331517
18,5.872708129174153,11.695549545542086,49.50666135331517
19,5.871056672534904,11.388997289068024,49.50666135331517
20,5.9218779186884545,11.115641320549047,49.50666135331517
21,5.962194051058962,10.870239069620947,49.50666135331517
22,6.078202173054598,10.652419210686112,49.50666135331517
23,5.823795717485558,10.442479058807828,49.50666135331517
24,5.989584748951939,10.256941795897164,49.50666135331517
25,5.867112700918533,10.081348632098019,49.50666135331517
26,5.992887417935688,9.924100123861006,49.50666135331517
27,5.96918355182588,9.77762173230415,49.50666135331517
28,6.053233236410248,9.644607857450795,49.50666135331517
29,5.905605113654819,9.515676728354382,49.50666135331517
30,5.967155687343366,9.397392693654016,49.50666135331517
31,5.874652661805056,9.283755918433082,49.50666135331517
32,6.026855121333805,9.18197776852373,49.50666135331517
33,5.941425864658356,9.083779225982354,49.50666135331517
34,6.040288368831713,8.994264789007337,49.50666135331517
35,5.807377613015558,8.903210869693286,49.50666135331517
36,5.829346501081902,8.817825748342969,49.50666135331517
37,5.9670328481329,8.740777291580534,49.50666135331517
38,6.039290748702226,8.669685540452157,49.50666135331517
39,6.013595388624596,8.60158066476427,49.50666135331517
40,6.148680888416522,8.540258170355578,49.50666135331517
41,5.9597983710458005,8.477320126469973,49.50666135331517
42,6.153791630450701,8.421998019421896,49.50666135331517
43,6.049435215182807,8.366822140253545,49.50666135331517
44,6.018152612660923,8.313443287353714,49.50666135331517
45,6.125729836496556,8.26482743289022,49.50666135331517
46,6.134302545803456,8.218511674475291,49.50666135331517
47,7.034418973903699,8.193318212761001,49.50666135331517
48,6.00214157684564,8.147668699512765,49.50666135331517
49,6.961208104983112,8.12345521799175,49.50666135331517
50,7.067383168863294,8.102333777009182,49.50666135331517
51,6.058265602312751,8.06225400887788,49.50666135331517
52,6.130589285659654,8.025106610354452,49.50666135331517
53,6.025798806806233,7.987383821608258,49.50666135331517
54,5.882435672343701,7.948403300325582,49.50666135331517
55,5.9158132814884805,7.911447118164907,49.50666135331517
56,6.0368870858442945,7.8779728318734685,49.50666135331517
57,5.921596382142337,7.843650438018536,49.50666135331517
58,5.906799707742053,7.810256459910321,49.50666135331517
59,5.896465047260031,7.777819317323028,49.50666135331517
60,5.812067117153066,7.745056780653528,49.50666135331517
61,5.924867208069203,7.715217607332474,49.50666135331517
62,5.929969275515981,7.68642327939995,49.50666135331517
63,5.97143720795144,7.659201278265847,49.50666135331517
64,5.925629815144186,7.63211422415457,49.50666135331517
65,5.967088389343406,7.606498442080552,49.50666135331517
66,5.858198880481438,7.580009054783596,49.50666135331517
67,5.979581315756876,7.556122073604093,49.50666135331517
68,5.892130754103393,7.5316516130232,49.50666135331517
69,6.013734429529278,7.509652813262418,49.50666135331517
70,5.95659215885135,7.487466232485117,49.50666135331517
71,5.9573505537162355,7.4659153074320335,49.50666135331517
72,5.943775589523389,7.444774478016637,49.50666135331517
73,5.947826048966743,7.42426833515294,49.50666135331517
74,5.985847087371019,7.404830210182913,49.50666135331517
75,5.951941240837037,7.385458357258302,49.50666135331517
76,5.940190945297139,7.366441680785128,49.50666135331517
77,5.822037229546305,7.3463844801196885,49.50666135331517
78,5.8354069255249,7.327012973009499,49.50666135331517
79,5.877054917384642,7.308659073571209,49.50666135331517
80,5.884853598769772,7.290861505136192,49.50666135331517
81,5.877013443833736,7.273406590799126,49.50666135331517
82,5.909863430922869,7.256778015678683,49.50666135331517
83,5.829734383007859,7.239584718899516,49.50666135331517
84,5.890085239502559,7.223519248906696,49.50666135331517
85,6.027150662409878,7.209444324359675,49.50666135331517
86,5.830392124952079,7.1934088336688875,49.50666135331517
87,6.004778832721446,7.179746419864894,49.50666135331517
88,5.8345552392539055,7.16446015644886,49.50666135331517
89,5.869525046810192,7.14991032375629,49.50666135331517
90,5.815595688073723,7.13508460558204,49.50666135331517
91,5.932393650083338,7.1218682214556805,49.50666135331517
92,6.044423554574012,7.110156866380879,49.50666135331517
93,5.877449559444868,7.096901949101997,49.50666135331517
94,5.965575819550337,7.084866564745064,49.50666135331517
95,5.860322874662125,7.071976631165243,49.50666135331517
96,5.874450795861381,7.059502403714163,49.50666135331517
97,5.977298277854769,7.048345660148602,49.50666135331517
98,5.910168093947944,7.036731603350636,49.50666135331517
99,5.9034458015084645,7.025284272018897,49.50666135331517
100,5.911245434983467,7.014143883648543,49.50666135331517
101,5.880167408425099,6.577878944199643,49.50666135331517
102,5.998125317189486,6.162951243481749,49.50666135331517
103,5.940105792119205,6.094949340357272,49.50666135331517
104,5.843355870320114,5.9113975089353055,49.50666135331517
105,5.91563002391898,5.909326000071926,49.50666135331517
106,5.876629803233974,5.951232757149813,49.50666135331517
107,5.951700232299003,5.991714385927034,49.50666135331517
