episode,score,average_score,best_score
1,22.0,22.0,22.0
2,15.0,18.5,22.0
3,31.0,22.666666666666668,22.666666666666668
4,10.0,19.5,22.666666666666668
5,7.0,17.0,22.666666666666668
6,6.0,15.166666666666666,22.666666666666668
7,6.0,13.857142857142858,22.666666666666668
8,5.0,12.75,22.666666666666668
9,5.0,11.88888888888889,22.666666666666668
10,5.0,11.2,22.666666666666668
11,5.0,10.636363636363637,22.666666666666668
12,5.0,10.166666666666666,22.666666666666668
13,5.0,9.76923076923077,22.666666666666668
14,5.0,9.428571428571429,22.666666666666668
15,5.0,9.133333333333333,22.666666666666668
16,5.0,8.875,22.666666666666668
17,5.0,8.647058823529411,22.666666666666668
18,5.0,8.444444444444445,22.666666666666668
19,5.0,8.263157894736842,22.666666666666668
20,5.0,8.1,22.666666666666668
21,5.0,7.9523809523809526,22.666666666666668
22,5.0,7.818181818181818,22.666666666666668
23,5.0,7.695652173913044,22.666666666666668
24,5.0,7.583333333333333,22.666666666666668
25,5.0,7.48,22.666666666666668
26,5.0,7.384615384615385,22.666666666666668
27,5.0,7.296296296296297,22.666666666666668
28,5.0,7.214285714285714,22.666666666666668
29,5.0,7.137931034482759,22.666666666666668
30,5.0,7.066666666666666,22.666666666666668
31,5.0,7.0,22.666666666666668
32,5.0,6.9375,22.666666666666668
33,5.0,6.878787878787879,22.666666666666668
34,5.0,6.823529411764706,22.666666666666668
35,4.0,6.742857142857143,22.666666666666668
36,4.0,6.666666666666667,22.666666666666668
37,4.0,6.594594594594595,22.666666666666668
38,4.0,6.526315789473684,22.666666666666668
39,5.0,6.487179487179487,22.666666666666668
40,4.0,6.425,22.666666666666668
41,4.0,6.365853658536586,22.666666666666668
42,4.0,6.309523809523809,22.666666666666668
43,4.0,6.255813953488372,22.666666666666668
44,4.0,6.204545454545454,22.666666666666668
45,4.0,6.155555555555556,22.666666666666668
46,4.0,6.108695652173913,22.666666666666668
47,4.0,6.0638297872340425,22.666666666666668
48,4.0,6.020833333333333,22.666666666666668
49,4.0,5.979591836734694,22.666666666666668
50,4.0,5.94,22.666666666666668
51,4.0,5.901960784313726,22.666666666666668
52,4.0,5.865384615384615,22.666666666666668
53,4.0,5.830188679245283,22.666666666666668
54,4.0,5.796296296296297,22.666666666666668
55,4.0,5.763636363636364,22.666666666666668
56,4.0,5.732142857142857,22.666666666666668
57,4.0,5.701754385964913,22.666666666666668
58,4.0,5.672413793103448,22.666666666666668
59,5.0,5.661016949152542,22.666666666666668
60,5.0,5.65,22.666666666666668
61,8.0,5.688524590163935,22.666666666666668
62,6.0,5.693548387096774,22.666666666666668
63,5.0,5.682539682539683,22.666666666666668
64,5.0,5.671875,22.666666666666668
65,4.0,5.6461538461538465,22.666666666666668
66,5.0,5.636363636363637,22.666666666666668
67,4.0,5.611940298507463,22.666666666666668
68,4.0,5.588235294117647,22.666666666666668
69,5.0,5.579710144927536,22.666666666666668
70,5.0,5.571428571428571,22.666666666666668
71,5.0,5.563380281690141,22.666666666666668
72,4.0,5.541666666666667,22.666666666666668
73,4.0,5.52054794520548,22.666666666666668
74,4.0,5.5,22.666666666666668
75,5.0,5.493333333333333,22.666666666666668
76,5.0,5.4868421052631575,22.666666666666668
77,5.0,5.48051948051948,22.666666666666668
78,7.0,5.5,22.666666666666668
79,15.0,5.620253164556962,22.666666666666668
80,6.0,5.625,22.666666666666668
81,6.0,5.62962962962963,22.666666666666668
82,7.0,5.646341463414634,22.666666666666668
83,12.0,5.72289156626506,22.666666666666668
84,9.0,5.761904761904762,22.666666666666668
85,6.0,5.764705882352941,22.666666666666668
86,5.0,5.755813953488372,22.666666666666668
87,5.0,5.747126436781609,22.666666666666668
88,5.0,5.738636363636363,22.666666666666668
89,5.0,5.730337078651686,22.666666666666668
90,5.0,5.722222222222222,22.666666666666668
91,5.0,5.714285714285714,22.666666666666668
92,4.0,5.695652173913044,22.666666666666668
93,4.0,5.67741935483871,22.666666666666668
94,4.0,5.659574468085107,22.666666666666668
95,5.0,5.652631578947369,22.666666666666668
96,5.0,5.645833333333333,22.666666666666668
97,5.0,5.639175257731959,22.666666666666668
98,4.0,5.622448979591836,22.666666666666668
99,4.0,5.606060606060606,22.666666666666668
100,4.0,5.59,22.666666666666668
101,4.0,5.41,22.666666666666668
102,4.0,5.3,22.666666666666668
103,4.0,5.03,22.666666666666668
104,4.0,4.97,22.666666666666668
105,4.0,4.94,22.666666666666668
106,4.0,4.92,22.666666666666668
107,4.0,4.9,22.666666666666668
108,4.0,4.89,22.666666666666668
109,4.0,4.88,22.666666666666668
110,4.0,4.87,22.666666666666668
111,4.0,4.86,22.666666666666668
112,4.0,4.85,22.666666666666668
113,4.0,4.84,22.666666666666668
114,4.0,4.83,22.666666666666668
115,4.0,4.82,22.666666666666668
116,4.0,4.81,22.666666666666668
117,4.0,4.8,22.666666666666668
118,4.0,4.79,22.666666666666668
119,4.0,4.78,22.666666666666668
120,4.0,4.77,22.666666666666668
121,5.0,4.77,22.666666666666668
122,5.0,4.77,22.666666666666668
123,5.0,4.77,22.666666666666668
124,6.0,4.78,22.666666666666668
125,8.0,4.81,22.666666666666668
126,13.0,4.89,22.666666666666668
127,5.0,4.89,22.666666666666668
128,5.0,4.89,22.666666666666668
129,5.0,4.89,22.666666666666668
130,4.0,4.88,22.666666666666668
131,4.0,4.87,22.666666666666668
132,4.0,4.86,22.666666666666668
133,4.0,4.85,22.666666666666668
134,4.0,4.84,22.666666666666668
135,4.0,4.84,22.666666666666668
136,4.0,4.84,22.666666666666668
137,4.0,4.84,22.666666666666668
138,4.0,4.84,22.666666666666668
139,4.0,4.83,22.666666666666668
140,4.0,4.83,22.666666666666668
141,4.0,4.83,22.666666666666668
142,4.0,4.83,22.666666666666668
143,4.0,4.83,22.666666666666668
144,4.0,4.83,22.666666666666668
145,4.0,4.83,22.666666666666668
146,4.0,4.83,22.666666666666668
147,4.0,4.83,22.666666666666668
148,4.0,4.83,22.666666666666668
149,4.0,4.83,22.666666666666668
150,4.0,4.83,22.666666666666668
151,4.0,4.83,22.666666666666668
152,4.0,4.83,22.666666666666668
153,4.0,4.83,22.666666666666668
154,4.0,4.83,22.666666666666668
155,4.0,4.83,22.666666666666668
156,4.0,4.83,22.666666666666668
157,4.0,4.83,22.666666666666668
158,4.0,4.83,22.666666666666668
159,4.0,4.82,22.666666666666668
160,4.0,4.81,22.666666666666668
161,4.0,4.77,22.666666666666668
162,4.0,4.75,22.666666666666668
163,4.0,4.74,22.666666666666668
164,4.0,4.73,22.666666666666668
165,4.0,4.73,22.666666666666668
166,4.0,4.72,22.666666666666668
167,4.0,4.72,22.666666666666668
168,4.0,4.72,22.666666666666668
169,4.0,4.71,22.666666666666668
170,4.0,4.7,22.666666666666668
171,4.0,4.69,22.666666666666668
172,4.0,4.69,22.666666666666668
173,4.0,4.69,22.666666666666668
174,4.0,4.69,22.666666666666668
175,4.0,4.68,22.666666666666668
176,4.0,4.67,22.666666666666668
177,4.0,4.66,22.666666666666668
178,4.0,4.63,22.666666666666668
179,4.0,4.52,22.666666666666668
180,4.0,4.5,22.666666666666668
181,4.0,4.48,22.666666666666668
182,4.0,4.45,22.666666666666668
183,4.0,4.37,22.666666666666668
184,4.0,4.32,22.666666666666668
185,4.0,4.3,22.666666666666668
186,4.0,4.29,22.666666666666668
187,4.0,4.28,22.666666666666668
188,4.0,4.27,22.666666666666668
189,4.0,4.26,22.666666666666668
190,4.0,4.25,22.666666666666668
191,4.0,4.24,22.666666666666668
192,4.0,4.24,22.666666666666668
193,4.0,4.24,22.666666666666668
194,4.0,4.24,22.666666666666668
195,4.0,4.23,22.666666666666668
196,4.0,4.22,22.666666666666668
197,4.0,4.21,22.666666666666668
198,4.0,4.21,22.666666666666668
199,4.0,4.21,22.666666666666668
200,4.0,4.21,22.666666666666668
